場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,血統登録番号,日付S,所属,種牡馬名,母名,現馬主名,生産者名,関連データ,馬番/仮番(出馬表モード時のみ)
栗東,C,右,20260725,土,3:58,チェリヴェント,,牡,3,900,清水久詞,,140.4,119.1,99.9,83.2,67.6,53.0,37.3,23.3,11.5,21.3,19.2,16.7,15.6,14.6,15.7,14.0,11.8,11.5,2023104387,2026.7.25,栗東,コントレイル,クリアリーコンフューズド,中村忠彦,ノースヒルズ,,
栗東,C,右,20260725,土,3:58,レディトゥアタック,,牡,3,0,清水久詞,,142.1,121.0,101.5,83.9,68.8,53.5,37.6,23.5,11.6,21.1,19.5,17.6,15.1,15.3,15.9,14.1,11.9,11.6,2023104382,2026.7.25,栗東,デクラレーションオブウォー,オールスマイル,ノースヒルズ,ノースヒルズ,,
栗東,C,右,20260725,土,4:00,ウインロズパレード,,牝,3,0,吉田直弘,,,,,,,98.4,69.7,44.9,21.4,,,,,,28.7,24.8,23.5,21.4,2023101078,2026.7.25,栗東,ニューイヤーズデイ,ハッピーティア,ウイン,滝本健二,,
栗東,C,右,20260725,土,4:00,ラトラース,,セ,4,400,中内田充,,,,,,,64.7,47.0,30.4,15.0,,,,,,17.7,16.6,15.4,15.0,2022105194,2026.7.25,栗東,キズナ,ローブティサージュ,シルクレーシング,ノーザンファーム,,
栗東,C,右,20260725,土,4:01,エイユーファイヤー,,牡,4,400,森田直行,,,,,,,83.8,62.4,42.2,21.3,,,,,,21.4,20.2,20.9,21.3,2022102710,2026.7.25,栗東,ナダル,ノーブルサンズ,笹部義則,ガーベラパークスタツド,,
栗東,C,右,20260725,土,4:02,サンライズオスカー,,牡,3,400,石坂公一,,,,,,,79.8,56.0,35.4,17.6,,,,,,23.8,20.6,17.8,17.6,2023106129,2026.7.25,栗東,インカンテーション,ティボリドライヴ,松岡隆雄,T.Mファーム,,
栗東,C,右,20260725,土,4:02,ゼットドリーム,,牡,3,0,吉田直弘,,,,,,,91.1,67.0,43.7,21.4,,,,,,24.1,23.3,22.3,21.4,2023104468,2026.7.25,栗東,ゴールドドリーム,ヒカリヴィグラス,フォーレスト,ヒカル牧場,,
栗東,C,右,20260725,土,4:02,パゴスピグイノス,,牝,3,0,森田直行,,,,,,,94.8,69.4,45.6,22.6,,,,,,25.4,23.8,23.0,22.6,2023106832,2026.7.25,栗東,モーリス,アソルータ,STレーシング,ノーザンファーム,,
栗東,C,右,20260725,土,4:02,ロードシュヴァリエ,,牡,4,400,森田直行,,,,,,,94.6,69.3,46.2,23.4,,,,,,25.3,23.1,22.8,23.4,2022102639,2026.7.25,栗東,シュヴァルグラン,アンダルシア,ロードホースクラブ,大柳ファーム,,
栗東,C,右,20260725,土,4:03,エルヴィッタ,,牝,3,0,武英智,,148.3,125.2,101.4,82.9,66.0,50.5,36.1,22.5,11.1,23.1,23.8,18.5,16.9,15.5,14.4,13.6,11.4,11.1,2023103573,2026.7.25,栗東,ロードカナロア,メンディド,吉田照哉,社台ファーム,,
栗東,C,右,20260725,土,4:03,エンマ,,牡,4,900,武英智,,150.8,127.4,104.0,84.8,68.1,52.9,37.4,23.2,11.5,23.4,23.4,19.2,16.7,15.2,15.5,14.2,11.7,11.5,2022102956,2026.7.25,栗東,バゴ,ウェルノーテッド,村木慎吾,辻牧場,,
栗東,C,右,20260725,土,4:03,ハッピーリオン,,牝,3,0,武英智,,149.5,126.7,103.5,84.1,67.6,52.4,36.9,22.9,11.4,22.8,23.2,19.4,16.5,15.2,15.5,14.0,11.5,11.4,2023101899,2026.7.25,栗東,リオンリオン,ラファイエ,寺田寿男,吉田ファーム,,
栗東,C,右,20260725,土,4:04,クァンタムウェーブ,,牡,4,1320,松永幹夫,,,,,,,73.6,53.1,34.3,17.4,,,,,,20.5,18.8,16.9,17.4,2022106395,2026.7.25,栗東,ナダル,クァンタムミス,キャロットファーム,田端牧場,,
栗東,C,右,20260725,土,4:04,シャンドラテ,,牝,3,0,高橋康之,,172.6,149.7,127.7,108.0,89.2,71.8,53.1,34.2,17.4,22.9,22.0,19.7,18.8,17.4,18.7,18.9,16.8,17.4,2023101082,2026.7.25,栗東,シャンハイボビー,トーホウシンバル,KAJIMOTOホールディングス,竹島幸治,,
栗東,C,右,20260725,土,4:04,ブレイズカルナバル,,牡,2,未出走,飯田祐史,,198.2,169.7,143.0,119.4,98.7,78.6,57.8,36.7,17.8,28.5,26.7,23.6,20.7,20.1,20.8,21.1,18.9,17.8,2024107253,2026.7.25,栗東,フィレンツェファイア,サンバパレード,京都ホースレーシング,高橋フアーム,,
栗東,C,右,20260725,土,4:05,パンキー,,牡,3,0,茶木太樹,,,,,,,76.2,54.1,33.5,16.2,,,,,,22.1,20.6,17.3,16.2,2023102310,2026.7.25,栗東,ウインブライト,カルトマリーヌ,水谷昌晃,池田スタッド,,
栗東,C,右,20260725,土,4:07,クァンタムウェーブ,,牡,4,1320,松永幹夫,,165.3,146.4,126.9,108.7,91.0,73.7,55.0,35.6,17.9,18.9,19.5,18.2,17.7,17.3,18.7,19.4,17.7,17.9,2022106395,2026.7.25,栗東,ナダル,クァンタムミス,キャロットファーム,田端牧場,,
栗東,C,右,20260725,土,4:10,リノルアナ,,牡,3,0,坂口智康,,,,,,,74.9,53.4,34.1,17.2,,,,,,21.5,19.3,16.9,17.2,2023102878,2026.7.25,栗東,ディーマジェスティ,リノマカナ,今村明浩,谷岡牧場,,
栗東,C,右,20260725,土,4:10,ロードヴォイジャー,,牡,4,1500,坂口智康,,,,,,,75.6,55.2,35.6,17.7,,,,,,20.4,19.6,17.9,17.7,2022101821,2026.7.25,栗東,サトノアラジン,ラクテウスオルビス,ロードホースクラブ,ナカノファーム,,
栗東,C,右,20260725,土,4:11,エンヤラヴフェイス,,牡,5,1150,森田直行,,,,,,,88.2,65.4,43.4,21.5,,,,,,22.8,22.0,21.9,21.5,2021101737,2026.7.25,栗東,エイシンヒカリ,タイキアプローズ,STレーシング,チャンピオンズファーム,,
栗東,C,右,20260725,土,4:11,カツラノキサノキ,,牡,5,900,庄野靖志,,,,,,,72.6,50.5,31.8,15.5,,,,,,22.1,18.7,16.3,15.5,2021101461,2026.7.25,栗東,リオンディーズ,イトハユリ,桂土地,庄野牧場,,
栗東,C,右,20260725,土,4:11,メイショウドキョウ,,セ,3,未出走,笹田和秀,,,,,,,69.3,50.8,32.8,16.3,,,,,,18.5,18.0,16.5,16.3,2023102244,2026.7.25,栗東,ミッキーアイル,メイショウツレヅレ,松本好隆,三嶋牧場,,
栗東,C,右,20260725,土,4:11,レイアン,,牝,3,0,笹田和秀,,,,,,,67.9,49.3,31.6,16.0,,,,,,18.6,17.7,15.6,16.0,2023103887,2026.7.25,栗東,サートゥルナーリア,エトワール2,川勝裕之,レイクヴィラファーム,,
栗東,C,右,20260725,土,4:12,ウインヘリオドール,,牡,4,80,梅田智之,,,,,,,70.2,52.3,34.9,17.8,,,,,,17.9,17.4,17.1,17.8,2022107084,2026.7.25,栗東,ゴールドシップ,イエローポピー,ウイン,メイタイファーム,,
